Project,Course Code,Course Title,Course UniqueID,QuestionKey,Enrollments,Respondents,ResponseRate,Mean,Std,Value,OptionRespondents,OptionResponseRate,Comments,BenchmarkLabel1,BenchmarkMean1,BenchmarkStd1
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.49595.008.28586,Software Engineering Tools,wl.202110.ECE.49595.008.28586,496874-0,22,13,59.09090805,4,1.35400641,5,7,53.84615326,,Professors in Department,3.808084811,1.07124619
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.49595.008.28586,Software Engineering Tools,wl.202110.ECE.49595.008.28586,496874-0,22,13,59.09090805,4,1.35400641,4,2,15.38461494,,Professors in Department,3.808084811,1.07124619
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.49595.008.28586,Software Engineering Tools,wl.202110.ECE.49595.008.28586,496874-0,22,13,59.09090805,4,1.35400641,3,2,15.38461494,,Professors in Department,3.808084811,1.07124619
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.49595.008.28586,Software Engineering Tools,wl.202110.ECE.49595.008.28586,496874-0,22,13,59.09090805,4,1.35400641,2,1,7.692307472,,Professors in Department,3.808084811,1.07124619
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.49595.008.28586,Software Engineering Tools,wl.202110.ECE.49595.008.28586,496874-0,22,13,59.09090805,4,1.35400641,1,1,7.692307472,,Professors in Department,3.808084811,1.07124619
Spring 2021 16 Week 4/19-5/2 (1),wl.202120.ECE.59500.014.31216,Advanced Software Engineering,wl.202120.ECE.59500.014.31216,496874-0,17,12,70.58823395,4.083333492,0.668557942,5,3,25,,Professors in Department,3.808084811,1.07124619
Spring 2021 16 Week 4/19-5/2 (1),wl.202120.ECE.59500.014.31216,Advanced Software Engineering,wl.202120.ECE.59500.014.31216,496874-0,17,12,70.58823395,4.083333492,0.668557942,4,7,58.33333206,,Professors in Department,3.808084811,1.07124619
Spring 2021 16 Week 4/19-5/2 (1),wl.202120.ECE.59500.014.31216,Advanced Software Engineering,wl.202120.ECE.59500.014.31216,496874-0,17,12,70.58823395,4.083333492,0.668557942,3,2,16.66666603,,Professors in Department,3.808084811,1.07124619
Spring 2021 16 Week 4/19-5/2 (1),wl.202120.ECE.59500.EP7.31745,Advanced Software Engineering,wl.202120.ECE.59500.EP7.31745,496874-0,1,1,100,5,0,5,1,100,,Professors in Department,3.808084811,1.07124619
Spring 2021 16 Week 4/19-5/2 (1),wl.202120.ECE.59500.OLA.31445,Advanced Software Engineering,wl.202120.ECE.59500.OLA.31445,496874-0,6,6,100,3.833333254,0.752772629,5,1,16.66666603,,Professors in Department,3.808084811,1.07124619
Spring 2021 16 Week 4/19-5/2 (1),wl.202120.ECE.59500.OLA.31445,Advanced Software Engineering,wl.202120.ECE.59500.OLA.31445,496874-0,6,6,100,3.833333254,0.752772629,4,3,50,,Professors in Department,3.808084811,1.07124619
Spring 2021 16 Week 4/19-5/2 (1),wl.202120.ECE.59500.OLA.31445,Advanced Software Engineering,wl.202120.ECE.59500.OLA.31445,496874-0,6,6,100,3.833333254,0.752772629,3,2,33.33333206,,Professors in Department,3.808084811,1.07124619
Spring 2021 16 Week 4/19-5/2 (1),wl.202120.ECE.59500.OX8.32295,Advanced Software Engineering,wl.202120.ECE.59500.OX8.32295,496874-0,10,4,40,4.75,0.5,5,3,75,,Professors in Department,3.808084811,1.07124619
Spring 2021 16 Week 4/19-5/2 (1),wl.202120.ECE.59500.OX8.32295,Advanced Software Engineering,wl.202120.ECE.59500.OX8.32295,496874-0,10,4,40,4.75,0.5,4,1,25,,Professors in Department,3.808084811,1.07124619
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.36800.001.17766,Data Structures,wl.202110.ECE.36800.001.17766,496875-0,99,43,43.43434525,4.279069901,0.73437959,5,19,44.1860466,,Professors in Department,3.944581619,1.028745966
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.36800.001.17766,Data Structures,wl.202110.ECE.36800.001.17766,496875-0,99,43,43.43434525,4.279069901,0.73437959,4,17,39.53488541,,Professors in Department,3.944581619,1.028745966
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.36800.001.17766,Data Structures,wl.202110.ECE.36800.001.17766,496875-0,99,43,43.43434525,4.279069901,0.73437959,3,7,16.2790699,,Professors in Department,3.944581619,1.028745966
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.49595.002.28580,Software Engineering Tools,wl.202110.ECE.49595.002.28580,496875-0,5,3,60,4,1,5,1,33.33333206,,Professors in Department,3.944581619,1.028745966
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.49595.002.28580,Software Engineering Tools,wl.202110.ECE.49595.002.28580,496875-0,5,3,60,4,1,4,1,33.33333206,,Professors in Department,3.944581619,1.028745966
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.49595.002.28580,Software Engineering Tools,wl.202110.ECE.49595.002.28580,496875-0,5,3,60,4,1,3,1,33.33333206,,Professors in Department,3.944581619,1.028745966
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.49595.004.28582,Software Engineering Tools,wl.202110.ECE.49595.004.28582,496875-0,3,3,100,3.666666746,1.154700518,5,1,33.33333206,,Professors in Department,3.944581619,1.028745966
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.49595.004.28582,Software Engineering Tools,wl.202110.ECE.49595.004.28582,496875-0,3,3,100,3.666666746,1.154700518,3,2,66.66666412,,Professors in Department,3.944581619,1.028745966
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.49595.006.28584,Software Engineering Tools,wl.202110.ECE.49595.006.28584,496875-0,7,5,71.42857361,4.599999905,0.547722578,5,3,60,,Professors in Department,3.944581619,1.028745966
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.49595.006.28584,Software Engineering Tools,wl.202110.ECE.49595.006.28584,496875-0,7,5,71.42857361,4.599999905,0.547722578,4,2,40,,Professors in Department,3.944581619,1.028745966
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.49595.007.28585,Software Engineering Tools,wl.202110.ECE.49595.007.28585,496875-0,7,2,28.5714283,3,0,3,2,100,,Professors in Department,3.944581619,1.028745966
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.49595.008.28586,Software Engineering Tools,wl.202110.ECE.49595.008.28586,496875-0,22,13,59.09090805,4,0.912870944,5,5,38.46154022,,Professors in Department,3.944581619,1.028745966
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.49595.008.28586,Software Engineering Tools,wl.202110.ECE.49595.008.28586,496875-0,22,13,59.09090805,4,0.912870944,4,3,23.07692337,,Professors in Department,3.944581619,1.028745966
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.49595.008.28586,Software Engineering Tools,wl.202110.ECE.49595.008.28586,496875-0,22,13,59.09090805,4,0.912870944,3,5,38.46154022,,Professors in Department,3.944581619,1.028745966
Spring 2021 16 Week 4/19-5/2 (1),wl.202120.ECE.59500.014.31216,Advanced Software Engineering,wl.202120.ECE.59500.014.31216,496875-0,17,12,70.58823395,4.083333492,0.996204913,5,5,41.66666794,,Professors in Department,3.944581619,1.028745966
Spring 2021 16 Week 4/19-5/2 (1),wl.202120.ECE.59500.014.31216,Advanced Software Engineering,wl.202120.ECE.59500.014.31216,496875-0,17,12,70.58823395,4.083333492,0.996204913,4,4,33.33333206,,Professors in Department,3.944581619,1.028745966
Spring 2021 16 Week 4/19-5/2 (1),wl.202120.ECE.59500.014.31216,Advanced Software Engineering,wl.202120.ECE.59500.014.31216,496875-0,17,12,70.58823395,4.083333492,0.996204913,3,2,16.66666603,,Professors in Department,3.944581619,1.028745966
Spring 2021 16 Week 4/19-5/2 (1),wl.202120.ECE.59500.014.31216,Advanced Software Engineering,wl.202120.ECE.59500.014.31216,496875-0,17,12,70.58823395,4.083333492,0.996204913,2,1,8.333333015,,Professors in Department,3.944581619,1.028745966
Spring 2021 16 Week 4/19-5/2 (1),wl.202120.ECE.59500.EP7.31745,Advanced Software Engineering,wl.202120.ECE.59500.EP7.31745,496875-0,1,1,100,5,0,5,1,100,,Professors in Department,3.944581619,1.028745966
Spring 2021 16 Week 4/19-5/2 (1),wl.202120.ECE.59500.OLA.31445,Advanced Software Engineering,wl.202120.ECE.59500.OLA.31445,496875-0,6,6,100,4.666666508,0.516397774,5,4,66.66666412,,Professors in Department,3.944581619,1.028745966
Spring 2021 16 Week 4/19-5/2 (1),wl.202120.ECE.59500.OLA.31445,Advanced Software Engineering,wl.202120.ECE.59500.OLA.31445,496875-0,6,6,100,4.666666508,0.516397774,4,2,33.33333206,,Professors in Department,3.944581619,1.028745966
Spring 2021 16 Week 4/19-5/2 (1),wl.202120.ECE.59500.OX8.32295,Advanced Software Engineering,wl.202120.ECE.59500.OX8.32295,496875-0,10,4,40,5,0,5,4,100,,Professors in Department,3.944581619,1.028745966
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.36800.001.17766,Data Structures,wl.202110.ECE.36800.001.17766,496878-0,99,43,43.43434525,4.488372326,0.668049514,5,25,58.139534,,Professors in Department,4.057111402,0.956621697
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.36800.001.17766,Data Structures,wl.202110.ECE.36800.001.17766,496878-0,99,43,43.43434525,4.488372326,0.668049514,4,14,32.5581398,,Professors in Department,4.057111402,0.956621697
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.36800.001.17766,Data Structures,wl.202110.ECE.36800.001.17766,496878-0,99,43,43.43434525,4.488372326,0.668049514,3,4,9.302325249,,Professors in Department,4.057111402,0.956621697
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.49595.002.28580,Software Engineering Tools,wl.202110.ECE.49595.002.28580,496878-0,5,3,60,4,1,5,1,33.33333206,,Professors in Department,4.057111402,0.956621697
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.49595.002.28580,Software Engineering Tools,wl.202110.ECE.49595.002.28580,496878-0,5,3,60,4,1,4,1,33.33333206,,Professors in Department,4.057111402,0.956621697
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.49595.002.28580,Software Engineering Tools,wl.202110.ECE.49595.002.28580,496878-0,5,3,60,4,1,3,1,33.33333206,,Professors in Department,4.057111402,0.956621697
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.49595.004.28582,Software Engineering Tools,wl.202110.ECE.49595.004.28582,496878-0,3,3,100,4.333333492,1.154700518,5,2,66.66666412,,Professors in Department,4.057111402,0.956621697
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.49595.004.28582,Software Engineering Tools,wl.202110.ECE.49595.004.28582,496878-0,3,3,100,4.333333492,1.154700518,3,1,33.33333206,,Professors in Department,4.057111402,0.956621697
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.49595.006.28584,Software Engineering Tools,wl.202110.ECE.49595.006.28584,496878-0,7,5,71.42857361,4.400000095,0.89442718,5,3,60,,Professors in Department,4.057111402,0.956621697
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.49595.006.28584,Software Engineering Tools,wl.202110.ECE.49595.006.28584,496878-0,7,5,71.42857361,4.400000095,0.89442718,4,1,20,,Professors in Department,4.057111402,0.956621697
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.49595.006.28584,Software Engineering Tools,wl.202110.ECE.49595.006.28584,496878-0,7,5,71.42857361,4.400000095,0.89442718,3,1,20,,Professors in Department,4.057111402,0.956621697
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.49595.007.28585,Software Engineering Tools,wl.202110.ECE.49595.007.28585,496878-0,7,2,28.5714283,3,0,3,2,100,,Professors in Department,4.057111402,0.956621697
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.49595.008.28586,Software Engineering Tools,wl.202110.ECE.49595.008.28586,496878-0,22,12,54.54545593,4.166666508,0.834847093,5,5,41.66666794,,Professors in Department,4.057111402,0.956621697
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.49595.008.28586,Software Engineering Tools,wl.202110.ECE.49595.008.28586,496878-0,22,12,54.54545593,4.166666508,0.834847093,4,4,33.33333206,,Professors in Department,4.057111402,0.956621697
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.49595.008.28586,Software Engineering Tools,wl.202110.ECE.49595.008.28586,496878-0,22,12,54.54545593,4.166666508,0.834847093,3,3,25,,Professors in Department,4.057111402,0.956621697
Spring 2021 16 Week 4/19-5/2 (1),wl.202120.ECE.59500.014.31216,Advanced Software Engineering,wl.202120.ECE.59500.014.31216,496878-0,17,12,70.58823395,4.666666508,0.651338935,5,9,75,,Professors in Department,4.057111402,0.956621697
Spring 2021 16 Week 4/19-5/2 (1),wl.202120.ECE.59500.014.31216,Advanced Software Engineering,wl.202120.ECE.59500.014.31216,496878-0,17,12,70.58823395,4.666666508,0.651338935,4,2,16.66666603,,Professors in Department,4.057111402,0.956621697
Spring 2021 16 Week 4/19-5/2 (1),wl.202120.ECE.59500.014.31216,Advanced Software Engineering,wl.202120.ECE.59500.014.31216,496878-0,17,12,70.58823395,4.666666508,0.651338935,3,1,8.333333015,,Professors in Department,4.057111402,0.956621697
Spring 2021 16 Week 4/19-5/2 (1),wl.202120.ECE.59500.EP7.31745,Advanced Software Engineering,wl.202120.ECE.59500.EP7.31745,496878-0,1,1,100,5,0,5,1,100,,Professors in Department,4.057111402,0.956621697
Spring 2021 16 Week 4/19-5/2 (1),wl.202120.ECE.59500.OLA.31445,Advanced Software Engineering,wl.202120.ECE.59500.OLA.31445,496878-0,6,6,100,4.833333492,0.408248305,5,5,83.33333588,,Professors in Department,4.057111402,0.956621697
Spring 2021 16 Week 4/19-5/2 (1),wl.202120.ECE.59500.OLA.31445,Advanced Software Engineering,wl.202120.ECE.59500.OLA.31445,496878-0,6,6,100,4.833333492,0.408248305,4,1,16.66666603,,Professors in Department,4.057111402,0.956621697
Spring 2021 16 Week 4/19-5/2 (1),wl.202120.ECE.59500.OX8.32295,Advanced Software Engineering,wl.202120.ECE.59500.OX8.32295,496878-0,10,4,40,5,0,5,4,100,,Professors in Department,4.057111402,0.956621697
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.36800.001.17766,Data Structures,wl.202110.ECE.36800.001.17766,496880-0,99,43,43.43434525,4.511627674,0.631404042,5,25,58.139534,,Professors in Department,4.052957359,0.970973703
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.36800.001.17766,Data Structures,wl.202110.ECE.36800.001.17766,496880-0,99,43,43.43434525,4.511627674,0.631404042,4,15,34.8837204,,Professors in Department,4.052957359,0.970973703
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.36800.001.17766,Data Structures,wl.202110.ECE.36800.001.17766,496880-0,99,43,43.43434525,4.511627674,0.631404042,3,3,6.976744175,,Professors in Department,4.052957359,0.970973703
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.49595.002.28580,Software Engineering Tools,wl.202110.ECE.49595.002.28580,496880-0,5,3,60,4,1,5,1,33.33333206,,Professors in Department,4.052957359,0.970973703
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.49595.002.28580,Software Engineering Tools,wl.202110.ECE.49595.002.28580,496880-0,5,3,60,4,1,4,1,33.33333206,,Professors in Department,4.052957359,0.970973703
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.49595.002.28580,Software Engineering Tools,wl.202110.ECE.49595.002.28580,496880-0,5,3,60,4,1,3,1,33.33333206,,Professors in Department,4.052957359,0.970973703
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.49595.004.28582,Software Engineering Tools,wl.202110.ECE.49595.004.28582,496880-0,3,3,100,4.333333492,1.154700518,5,2,66.66666412,,Professors in Department,4.052957359,0.970973703
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.49595.004.28582,Software Engineering Tools,wl.202110.ECE.49595.004.28582,496880-0,3,3,100,4.333333492,1.154700518,3,1,33.33333206,,Professors in Department,4.052957359,0.970973703
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.49595.006.28584,Software Engineering Tools,wl.202110.ECE.49595.006.28584,496880-0,7,5,71.42857361,4.400000095,0.89442718,5,3,60,,Professors in Department,4.052957359,0.970973703
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.49595.006.28584,Software Engineering Tools,wl.202110.ECE.49595.006.28584,496880-0,7,5,71.42857361,4.400000095,0.89442718,4,1,20,,Professors in Department,4.052957359,0.970973703
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.49595.006.28584,Software Engineering Tools,wl.202110.ECE.49595.006.28584,496880-0,7,5,71.42857361,4.400000095,0.89442718,3,1,20,,Professors in Department,4.052957359,0.970973703
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.49595.007.28585,Software Engineering Tools,wl.202110.ECE.49595.007.28585,496880-0,7,2,28.5714283,3,0,3,2,100,,Professors in Department,4.052957359,0.970973703
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.49595.008.28586,Software Engineering Tools,wl.202110.ECE.49595.008.28586,496880-0,22,13,59.09090805,4.153846264,0.898717046,5,6,46.15384674,,Professors in Department,4.052957359,0.970973703
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.49595.008.28586,Software Engineering Tools,wl.202110.ECE.49595.008.28586,496880-0,22,13,59.09090805,4.153846264,0.898717046,4,3,23.07692337,,Professors in Department,4.052957359,0.970973703
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.49595.008.28586,Software Engineering Tools,wl.202110.ECE.49595.008.28586,496880-0,22,13,59.09090805,4.153846264,0.898717046,3,4,30.76922989,,Professors in Department,4.052957359,0.970973703
Spring 2021 16 Week 4/19-5/2 (1),wl.202120.ECE.59500.014.31216,Advanced Software Engineering,wl.202120.ECE.59500.014.31216,496880-0,17,12,70.58823395,4.416666508,0.996204913,5,8,66.66666412,,Professors in Department,4.052957359,0.970973703
Spring 2021 16 Week 4/19-5/2 (1),wl.202120.ECE.59500.014.31216,Advanced Software Engineering,wl.202120.ECE.59500.014.31216,496880-0,17,12,70.58823395,4.416666508,0.996204913,4,2,16.66666603,,Professors in Department,4.052957359,0.970973703
Spring 2021 16 Week 4/19-5/2 (1),wl.202120.ECE.59500.014.31216,Advanced Software Engineering,wl.202120.ECE.59500.014.31216,496880-0,17,12,70.58823395,4.416666508,0.996204913,3,1,8.333333015,,Professors in Department,4.052957359,0.970973703
Spring 2021 16 Week 4/19-5/2 (1),wl.202120.ECE.59500.014.31216,Advanced Software Engineering,wl.202120.ECE.59500.014.31216,496880-0,17,12,70.58823395,4.416666508,0.996204913,2,1,8.333333015,,Professors in Department,4.052957359,0.970973703
Spring 2021 16 Week 4/19-5/2 (1),wl.202120.ECE.59500.EP7.31745,Advanced Software Engineering,wl.202120.ECE.59500.EP7.31745,496880-0,1,1,100,5,0,5,1,100,,Professors in Department,4.052957359,0.970973703
Spring 2021 16 Week 4/19-5/2 (1),wl.202120.ECE.59500.OLA.31445,Advanced Software Engineering,wl.202120.ECE.59500.OLA.31445,496880-0,6,6,100,4.833333492,0.408248305,5,5,83.33333588,,Professors in Department,4.052957359,0.970973703
Spring 2021 16 Week 4/19-5/2 (1),wl.202120.ECE.59500.OLA.31445,Advanced Software Engineering,wl.202120.ECE.59500.OLA.31445,496880-0,6,6,100,4.833333492,0.408248305,4,1,16.66666603,,Professors in Department,4.052957359,0.970973703
Spring 2021 16 Week 4/19-5/2 (1),wl.202120.ECE.59500.OX8.32295,Advanced Software Engineering,wl.202120.ECE.59500.OX8.32295,496880-0,10,4,40,5,0,5,4,100,,Professors in Department,4.052957359,0.970973703
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.36800.001.17766,Data Structures,wl.202110.ECE.36800.001.17766,496882-0,99,43,43.43434525,4.534883499,0.630526483,5,26,60.46511459,,Professors in Department,4.046481201,0.95131923
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.36800.001.17766,Data Structures,wl.202110.ECE.36800.001.17766,496882-0,99,43,43.43434525,4.534883499,0.630526483,4,14,32.5581398,,Professors in Department,4.046481201,0.95131923
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.36800.001.17766,Data Structures,wl.202110.ECE.36800.001.17766,496882-0,99,43,43.43434525,4.534883499,0.630526483,3,3,6.976744175,,Professors in Department,4.046481201,0.95131923
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.49595.002.28580,Software Engineering Tools,wl.202110.ECE.49595.002.28580,496882-0,5,3,60,4,1,5,1,33.33333206,,Professors in Department,4.046481201,0.95131923
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.49595.002.28580,Software Engineering Tools,wl.202110.ECE.49595.002.28580,496882-0,5,3,60,4,1,4,1,33.33333206,,Professors in Department,4.046481201,0.95131923
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.49595.002.28580,Software Engineering Tools,wl.202110.ECE.49595.002.28580,496882-0,5,3,60,4,1,3,1,33.33333206,,Professors in Department,4.046481201,0.95131923
Fall 2020 16 Week 11/23-12/6 (1),wl.202110.ECE.49595.004.28582,Software Engineering Tools,wl.202110.ECE.49595.004.28582,496882-0,3,3,100,4,1,5,1,33.33333206,,Professors in Department,4.046481201,0.95131923
